tconst,stars,n,date
tt0119190,2,2660,2023-02-14
tt0119190,3,4933,2023-02-14
tt0119190,4,9250,2023-02-14
tt0119190,5,16947,2023-02-14
tt0119190,6,18350,2023-02-14
tt0119190,7,12403,2023-02-14
tt0119190,8,6173,2023-02-14
tt0119190,9,2284,2023-02-14
tt0119190,10,5053,2023-02-14
tt0119215,1,1715,2023-02-14
tt0119215,2,1133,2023-02-14
tt0119215,3,1584,2023-02-14
tt0119215,4,2411,2023-02-14
tt0119215,5,4211,2023-02-14
tt0119215,6,5268,2023-02-14
tt0119215,7,4336,2023-02-14
tt0119215,8,2679,2023-02-14
tt0119215,9,1232,2023-02-14
tt0119215,10,5356,2023-02-14
tt0119217,1,4840,2023-02-14
tt0119217,2,2257,2023-02-14
tt0119217,3,3095,2023-02-14
tt0119217,4,5855,2023-02-14
tt0119217,5,13380,2023-02-14
tt0119217,6,38445,2023-02-14
tt0119217,7,137118,2023-02-14
tt0119217,8,312631,2023-02-14
tt0119217,9,272405,2023-02-14
tt0119217,10,192853,2023-02-14
tt0119223,1,797,2023-02-14
tt0119223,2,497,2023-02-14
tt0119223,3,939,2023-02-14
tt0119223,4,1858,2023-02-14
tt0119223,5,4516,2023-02-14
tt0119223,6,10196,2023-02-14
tt0119223,7,14929,2023-02-14
tt0119223,8,10038,2023-02-14
tt0119223,9,4955,2023-02-14
tt0119223,10,5917,2023-02-14
tt0119229,1,803,2023-02-14
tt0119229,2,463,2023-02-14
tt0119229,3,894,2023-02-14
tt0119229,4,1696,2023-02-14
tt0119229,5,4665,2023-02-14
tt0119229,6,12047,2023-02-14
tt0119229,7,25133,2023-02-14
tt0119229,8,25518,2023-02-14
tt0119229,9,13295,2023-02-14
tt0119229,10,11514,2023-02-14
tt0119237,1,2222,2023-02-14
tt0119237,2,997,2023-02-14
tt0119237,3,1079,2023-02-14
tt0119237,4,1547,2023-02-14
tt0119237,5,2594,2023-02-14
tt0119237,6,4837,2023-02-14
tt0119237,7,7189,2023-02-14
tt0119237,8,6350,2023-02-14
tt0119237,9,3837,2023-02-14
tt0119237,10,5440,2023-02-14
tt0119250,1,417,2023-02-14
tt0119250,2,239,2023-02-14
tt0119250,3,312,2023-02-14
tt0119250,4,556,2023-02-14
tt0119250,5,1176,2023-02-14
tt0119250,6,2581,2023-02-14
tt0119250,7,5927,2023-02-14
tt0119250,8,8850,2023-02-14
tt0119250,9,5634,2023-02-14
tt0119250,10,5663,2023-02-14
tt0119256,1,398,2023-02-14
tt0119256,2,272,2023-02-14
tt0119256,3,450,2023-02-14
tt0119256,4,925,2023-02-14
tt0119256,5,2702,2023-02-14
tt0119256,6,7796,2023-02-14
tt0119256,7,17884,2023-02-14
tt0119256,8,14540,2023-02-14
tt0119256,9,4329,2023-02-14
tt0119256,10,2668,2023-02-14
tt0119282,1,1369,2023-02-14
tt0119282,2,943,2023-02-14
tt0119282,3,1826,2023-02-14
tt0119282,4,4271,2023-02-14
tt0119282,5,11711,2023-02-14
tt0119282,6,32950,2023-02-14
tt0119282,7,70506,2023-02-14
tt0119282,8,58503,2023-02-14
tt0119282,9,25384,2023-02-14
tt0119282,10,28869,2023-02-14
tt0119303,1,10450,2023-02-14
tt0119303,2,10320,2023-02-14
tt0119303,3,15673,2023-02-14
tt0119303,4,19612,2023-02-14
tt0119303,5,20803,2023-02-14
tt0119303,6,16868,2023-02-14
tt0119303,7,11191,2023-02-14
tt0119303,8,6076,2023-02-14
tt0119303,9,2637,2023-02-14
tt0119303,10,6610,2023-02-14
tt0119313,1,832,2023-02-14
tt0119313,2,633,2023-02-14
tt0119313,3,1046,2023-02-14
tt0119313,4,2161,2023-02-14
tt0119313,5,4463,2023-02-14
tt0119313,6,6452,2023-02-14
tt0119313,7,5209,2023-02-14
tt0119313,8,3347,2023-02-14
tt0119313,9,1498,2023-02-14
tt0119313,10,2839,2023-02-14
tt0119314,1,842,2023-02-14
tt0119314,2,546,2023-02-14
tt0119314,3,873,2023-02-14
tt0119314,4,1699,2023-02-14
tt0119314,5,4123,2023-02-14
tt0119314,6,9003,2023-02-14
tt0119314,7,11327,2023-02-14
tt0119314,8,7182,2023-02-14
tt0119314,9,3115,2023-02-14
tt0119314,10,3293,2023-02-14
tt0119345,1,3546,2023-02-14
tt0119345,2,3528,2023-02-14
tt0119345,3,6392,2023-02-14
tt0119345,4,14079,2023-02-14
tt0119345,5,31355,2023-02-14
tt0119345,6,41439,2023-02-14
tt0119345,7,26703,2023-02-14
tt0119345,8,11044,2023-02-14
tt0119345,9,3954,2023-02-14
tt0119345,10,7715,2023-02-14
tt0119349,1,788,2023-02-14
tt0119349,2,431,2023-02-14
tt0119349,3,679,2023-02-14
tt0119349,4,1204,2023-02-14
tt0119349,5,2846,2023-02-14
tt0119349,6,6478,2023-02-14
tt0119349,7,14112,2023-02-14
tt0119349,8,16172,2023-02-14
tt0119349,9,8440,2023-02-14
tt0119349,10,6367,2023-02-14
tt0119360,1,1000,2023-02-14
tt0119360,2,704,2023-02-14
tt0119360,3,1114,2023-02-14
tt0119360,4,2212,2023-02-14
tt0119360,5,4983,2023-02-14
tt0119360,6,10375,2023-02-14
tt0119360,7,11302,2023-02-14
tt0119360,8,6066,2023-02-14
tt0119360,9,2262,2023-02-14
tt0119360,10,2436,2023-02-14
tt0119395,1,1645,2023-02-14
tt0119395,2,1506,2023-02-14
tt0119395,3,3015,2023-02-14
tt0119395,4,6318,2023-02-14
tt0119395,5,14570,2023-02-14
tt0119395,6,31855,2023-02-14
tt0119395,7,35049,2023-02-14
tt0119395,8,15713,2023-02-14
tt0119395,9,4783,2023-02-14
tt0119395,10,4778,2023-02-14
tt0119396,1,2140,2023-02-14
tt0119396,2,1094,2023-02-14
tt0119396,3,1958,2023-02-14
tt0119396,4,4178,2023-02-14
tt0119396,5,11538,2023-02-14
tt0119396,6,37156,2023-02-14
tt0119396,7,103533,2023-02-14
tt0119396,8,115222,2023-02-14
tt0119396,9,47657,2023-02-14
tt0119396,10,30030,2023-02-14
tt0119432,1,1112,2023-02-14
tt0119432,2,1122,2023-02-14
tt0119432,3,1860,2023-02-14
tt0119432,4,3566,2023-02-14
tt0119432,5,5566,2023-02-14
tt0119432,6,4850,2023-02-14
tt0119432,7,3074,2023-02-14
tt0119432,8,1523,2023-02-14
tt0119432,9,608,2023-02-14
tt0119432,10,1658,2023-02-14
tt0119468,1,571,2023-02-14
tt0119468,2,443,2023-02-14
tt0119468,3,991,2023-02-14
tt0119468,4,2398,2023-02-14
tt0119468,5,7118,2023-02-14
tt0119468,6,20429,2023-02-14
tt0119468,7,26363,2023-02-14
tt0119468,8,11491,2023-02-14
tt0119468,9,3056,2023-02-14
tt0119468,10,3139,2023-02-14
tt0119472,1,304,2023-02-14
tt0119472,2,158,2023-02-14
tt0119472,3,225,2023-02-14
tt0119472,4,372,2023-02-14
tt0119472,5,962,2023-02-14
tt0119472,6,2212,2023-02-14
tt0119472,7,5547,2023-02-14
tt0119472,8,8704,2023-02-14
tt0119472,9,5689,2023-02-14
tt0119472,10,7316,2023-02-14
tt0119485,1,518,2023-02-14
tt0119485,2,197,2023-02-14
tt0119485,3,377,2023-02-14
tt0119485,4,738,2023-02-14
tt0119485,5,1848,2023-02-14
tt0119485,6,4636,2023-02-14
tt0119485,7,9080,2023-02-14
tt0119485,8,6313,2023-02-14
tt0119485,9,2536,2023-02-14
tt0119485,10,2685,2023-02-14
tt0119488,1,3816,2023-02-14
tt0119488,2,1648,2023-02-14
tt0119488,3,2386,2023-02-14
tt0119488,4,4572,2023-02-14
tt0119488,5,10394,2023-02-14
tt0119488,6,28395,2023-02-14
tt0119488,7,92802,2023-02-14
tt0119488,8,191686,2023-02-14
tt0119488,9,157161,2023-02-14
tt0119488,10,94265,2023-02-14
tt0119528,1,1870,2023-02-14
tt0119528,2,1875,2023-02-14
tt0119528,3,3527,2023-02-14
tt0119528,4,8120,2023-02-14
tt0119528,5,23064,2023-02-14
tt0119528,6,64678,2023-02-14
tt0119528,7,109341,2023-02-14
tt0119528,8,59605,2023-02-14
tt0119528,9,21038,2023-02-14
tt0119528,10,21363,2023-02-14
tt0119535,1,600,2023-02-14
tt0119535,2,488,2023-02-14
tt0119535,3,943,2023-02-14
tt0119535,4,1933,2023-02-14
tt0119535,5,4318,2023-02-14
tt0119535,6,8520,2023-02-14
tt0119535,7,9402,2023-02-14
tt0119535,8,5500,2023-02-14
tt0119535,9,2200,2023-02-14
tt0119535,10,2274,2023-02-14
tt0119558,1,1064,2023-02-14
tt0119558,2,574,2023-02-14
tt0119558,3,1001,2023-02-14
tt0119558,4,1997,2023-02-14
tt0119558,5,4682,2023-02-14
tt0119558,6,10797,2023-02-14
tt0119558,7,17421,2023-02-14
tt0119558,8,11600,2023-02-14
tt0119558,9,5463,2023-02-14
tt0119558,10,6651,2023-02-14
tt0119567,1,4660,2023-02-14
tt0119567,2,4429,2023-02-14
tt0119567,3,8385,2023-02-14
tt0119567,4,18294,2023-02-14
tt0119567,5,46000,2023-02-14
tt0119567,6,107566,2023-02-14
tt0119567,7,126522,2023-02-14
tt0119567,8,62515,2023-02-14
tt0119567,9,20816,2023-02-14
tt0119567,10,24103,2023-02-14
tt0119592,1,331,2023-02-14
tt0119592,2,259,2023-02-14
tt0119592,3,449,2023-02-14
tt0119592,4,1124,2023-02-14
tt0119592,5,2949,2023-02-14
tt0119592,6,6056,2023-02-14
tt0119592,7,5243,2023-02-14
tt0119592,8,2411,2023-02-14
tt0119592,9,735,2023-02-14
tt0119592,10,778,2023-02-14
tt0119643,1,2501,2023-02-14
tt0119643,2,2033,2023-02-14
tt0119643,3,3362,2023-02-14
tt0119643,4,6353,2023-02-14
tt0119643,5,14570,2023-02-14
tt0119643,6,33719,2023-02-14
tt0119643,7,67056,2023-02-14
tt0119643,8,58545,2023-02-14
tt0119643,9,29320,2023-02-14
tt0119643,10,29561,2023-02-14
tt0119654,1,3867,2023-02-14
tt0119654,2,2509,2023-02-14
tt0119654,3,4368,2023-02-14
tt0119654,4,8788,2023-02-14
tt0119654,5,24213,2023-02-14
tt0119654,6,75062,2023-02-14
tt0119654,7,199838,2023-02-14
tt0119654,8,163390,2023-02-14
tt0119654,9,54055,2023-02-14
tt0119654,10,39994,2023-02-14
tt0119664,1,543,2023-02-14
tt0119664,2,644,2023-02-14
tt0119664,3,1346,2023-02-14
tt0119664,4,3143,2023-02-14
tt0119664,5,7151,2023-02-14
tt0119664,6,8248,2023-02-14
tt0119664,7,4401,2023-02-14
tt0119664,8,1467,2023-02-14
tt0119664,9,403,2023-02-14
tt0119664,10,794,2023-02-14
tt0119668,1,631,2023-02-14
tt0119668,2,466,2023-02-14
tt0119668,3,850,2023-02-14
tt0119668,4,1841,2023-02-14
tt0119668,5,3974,2023-02-14
tt0119668,6,8609,2023-02-14
tt0119668,7,11056,2023-02-14
tt0119668,8,7114,2023-02-14
tt0119668,9,2764,2023-02-14
tt0119668,10,2658,2023-02-14
tt0119675,1,956,2023-02-14
tt0119675,2,959,2023-02-14
tt0119675,3,1835,2023-02-14
tt0119675,4,4027,2023-02-14
tt0119675,5,9664,2023-02-14
tt0119675,6,15915,2023-02-14
tt0119675,7,11493,2023-02-14
tt0119675,8,4562,2023-02-14
tt0119675,9,1283,2023-02-14
tt0119675,10,2005,2023-02-14
tt0119683,1,471,2023-02-14
tt0119683,2,281,2023-02-14
tt0119683,3,361,2023-02-14
tt0119683,4,707,2023-02-14
tt0119683,5,1964,2023-02-14
tt0119683,6,4690,2023-02-14
tt0119683,7,11004,2023-02-14
tt0119683,8,11920,2023-02-14
tt0119683,9,5246,2023-02-14
tt0119683,10,5148,2023-02-14
tt0119695,1,581,2023-02-14
tt0119695,2,483,2023-02-14
tt0119695,3,889,2023-02-14
tt0119695,4,1827,2023-02-14
tt0119695,5,4562,2023-02-14
tt0119695,6,7865,2023-02-14
tt0119695,7,6688,2023-02-14
tt0119695,8,3328,2023-02-14
tt0119695,9,1301,2023-02-14
tt0119695,10,2587,2023-02-14
tt0119698,1,5118,2023-02-14
tt0119698,2,1478,2023-02-14
tt0119698,3,1766,2023-02-14
tt0119698,4,3270,2023-02-14
tt0119698,5,7040,2023-02-14
tt0119698,6,17232,2023-02-14
tt0119698,7,51536,2023-02-14
tt0119698,8,104320,2023-02-14
tt0119698,9,106557,2023-02-14
tt0119698,10,101045,2023-02-14
tt0119707,1,9926,2023-02-14
tt0119707,2,8318,2023-02-14
tt0119707,3,8969,2023-02-14
tt0119707,4,8761,2023-02-14
tt0119707,5,7080,2023-02-14
tt0119707,6,4656,2023-02-14
tt0119707,7,2813,2023-02-14
tt0119707,8,1366,2023-02-14
tt0119707,9,681,2023-02-14
tt0119707,10,3119,2023-02-14
tt0119715,1,2306,2023-02-14
tt0119715,2,756,2023-02-14
tt0119715,3,1418,2023-02-14
tt0119715,4,2934,2023-02-14
tt0119715,5,6632,2023-02-14
tt0119715,6,13575,2023-02-14
tt0119715,7,14548,2023-02-14
tt0119715,8,8111,2023-02-14
tt0119715,9,2939,2023-02-14
tt0119715,10,4646,2023-02-14
tt0119731,1,368,2023-02-14
tt0119731,2,305,2023-02-14
tt0119731,3,669,2023-02-14
tt0119731,4,1738,2023-02-14
tt0119731,5,5242,2023-02-14
tt0119731,6,10775,2023-02-14
tt0119731,7,7729,2023-02-14
tt0119731,8,2890,2023-02-14
tt0119731,9,782,2023-02-14
tt0119731,10,1082,2023-02-14
tt0119738,1,2137,2023-02-14
tt0119738,2,1858,2023-02-14
tt0119738,3,3337,2023-02-14
tt0119738,4,7468,2023-02-14
tt0119738,5,18596,2023-02-14
tt0119738,6,38333,2023-02-14
tt0119738,7,37020,2023-02-14
tt0119738,8,19807,2023-02-14
tt0119738,9,7972,2023-02-14
tt0119738,10,9321,2023-02-14
tt0119791,1,329,2023-02-14
tt0119791,2,282,2023-02-14
tt0119791,3,514,2023-02-14
tt0119791,4,1157,2023-02-14
tt0119791,5,2724,2023-02-14
tt0119791,6,6056,2023-02-14
tt0119791,7,5387,2023-02-14
tt0119791,8,2325,2023-02-14
tt0119791,9,720,2023-02-14
tt0119791,10,778,2023-02-14
tt0119807,1,501,2023-02-14
tt0119807,2,403,2023-02-14
tt0119807,3,785,2023-02-14
tt0119807,4,1618,2023-02-14
tt0119807,5,4241,2023-02-14
tt0119807,6,10166,2023-02-14
tt0119807,7,14472,2023-02-14
tt0119807,8,8041,2023-02-14
tt0119807,9,3301,2023-02-14
tt0119807,10,4015,2023-02-14
tt0119822,1,1920,2023-02-14
tt0119822,2,1270,2023-02-14
tt0119822,3,1897,2023-02-14
tt0119822,4,3551,2023-02-14
tt0119822,5,9488,2023-02-14
tt0119822,6,26201,2023-02-14
tt0119822,7,71610,2023-02-14
tt0119822,8,100638,2023-02-14
tt0119822,9,50738,2023-02-14
tt0119822,10,35814,2023-02-14
tt0119874,1,1360,2023-02-14
tt0119874,2,870,2023-02-14
tt0119874,3,1724,2023-02-14
tt0119874,4,4196,2023-02-14
tt0119874,5,11019,2023-02-14
tt0119874,6,18370,2023-02-14
tt0119874,7,13047,2023-02-14
tt0119874,8,5339,2023-02-14
tt0119874,9,1696,2023-02-14
tt0119874,10,1929,2023-02-14
tt0119891,1,858,2023-02-14
tt0119891,2,864,2023-02-14
tt0119891,3,1465,2023-02-14
tt0119891,4,2547,2023-02-14
tt0119891,5,4419,2023-02-14
tt0119891,6,4819,2023-02-14
tt0119891,7,3249,2023-02-14
tt0119891,8,1504,2023-02-14
tt0119891,9,528,2023-02-14
tt0119891,10,1161,2023-02-14
tt0119896,1,662,2023-02-14
tt0119896,2,464,2023-02-14
tt0119896,3,1008,2023-02-14
tt0119896,4,2190,2023-02-14
tt0119896,5,4916,2023-02-14
tt0119896,6,5521,2023-02-14
tt0119896,7,3189,2023-02-14
tt0119896,8,1294,2023-02-14
tt0119896,9,486,2023-02-14
tt0119896,10,910,2023-02-14
tt0119925,1,2900,2023-02-14
tt0119925,2,2134,2023-02-14
tt0119925,3,3397,2023-02-14
tt0119925,4,5333,2023-02-14
tt0119925,5,9806,2023-02-14
tt0119925,6,15754,2023-02-14
tt0119925,7,16125,2023-02-14
tt0119925,8,9940,2023-02-14
tt0119925,9,4320,2023-02-14
tt0119925,10,5555,2023-02-14
tt0119942,1,504,2023-02-14
tt0119942,2,273,2023-02-14
tt0119942,3,478,2023-02-14
tt0119942,4,1104,2023-02-14
tt0119942,5,2720,2023-02-14
tt0119942,6,6322,2023-02-14
tt0119942,7,8936,2023-02-14
tt0119942,8,5512,2023-02-14
tt0119942,9,2098,2023-02-14
tt0119942,10,1402,2023-02-14
tt0119951,1,1122,2023-02-14
tt0119951,2,469,2023-02-14
tt0119951,3,686,2023-02-14
tt0119951,4,1132,2023-02-14
tt0119951,5,2804,2023-02-14
tt0119951,6,6427,2023-02-14
tt0119951,7,11066,2023-02-14
tt0119951,8,7490,2023-02-14
tt0119951,9,3007,2023-02-14
tt0119951,10,3781,2023-02-14
tt0119978,1,399,2023-02-14
tt0119978,2,210,2023-02-14
tt0119978,3,441,2023-02-14
tt0119978,4,1046,2023-02-14
tt0119978,5,3418,2023-02-14
tt0119978,6,11463,2023-02-14
tt0119978,7,29711,2023-02-14
tt0119978,8,19753,2023-02-14
tt0119978,9,6491,2023-02-14
tt0119978,10,4639,2023-02-14
tt0120004,1,740,2023-02-14
tt0120004,2,770,2023-02-14
tt0120004,3,1436,2023-02-14
tt0120004,4,2742,2023-02-14
tt0120004,5,5401,2023-02-14
tt0120004,6,7352,2023-02-14
tt0120004,7,5366,2023-02-14
tt0120004,8,2516,2023-02-14
tt0120004,9,763,2023-02-14
tt0120004,10,1453,2023-02-14
tt0120008,1,531,2023-02-14
tt0120008,2,501,2023-02-14
tt0120008,3,897,2023-02-14
tt0120008,4,1919,2023-02-14
tt0120008,5,4426,2023-02-14
tt0120008,6,8152,2023-02-14
tt0120008,7,6809,2023-02-14
tt0120008,8,3456,2023-02-14
tt0120008,9,1166,2023-02-14
tt0120008,10,1682,2023-02-14
tt0120032,1,979,2023-02-14
tt0120032,2,1033,2023-02-14
tt0120032,3,1735,2023-02-14
tt0120032,4,3264,2023-02-14
tt0120032,5,6335,2023-02-14
tt0120032,6,10384,2023-02-14
tt0120032,7,10027,2023-02-14
tt0120032,8,6523,2023-02-14
tt0120032,9,3097,2023-02-14
tt0120032,10,6005,2023-02-14
tt0120053,1,1284,2023-02-14
tt0120053,2,1180,2023-02-14
tt0120053,3,2092,2023-02-14
tt0120053,4,4290,2023-02-14
tt0120053,5,9316,2023-02-14
tt0120053,6,17611,2023-02-14
tt0120053,7,16912,2023-02-14
tt0120053,8,8990,2023-02-14
tt0120053,9,3512,2023-02-14
tt0120053,10,4672,2023-02-14
tt0120082,1,3320,2023-02-14
tt0120082,2,2747,2023-02-14
tt0120082,3,4792,2023-02-14
tt0120082,4,10709,2023-02-14
tt0120082,5,26078,2023-02-14
tt0120082,6,53221,2023-02-14
tt0120082,7,43624,2023-02-14
tt0120082,8,22008,2023-02-14
tt0120082,9,8710,2023-02-14
tt0120082,10,13146,2023-02-14
tt0120094,1,572,2023-02-14
tt0120094,2,337,2023-02-14
tt0120094,3,453,2023-02-14
tt0120094,4,985,2023-02-14
tt0120094,5,2525,2023-02-14
tt0120094,6,5310,2023-02-14
tt0120094,7,7147,2023-02-14
tt0120094,8,4499,2023-02-14
tt0120094,9,2244,2023-02-14
tt0120094,10,5604,2023-02-14
tt0120102,1,1124,2023-02-14
tt0120102,2,670,2023-02-14
tt0120102,3,1151,2023-02-14
tt0120102,4,2751,2023-02-14
tt0120102,5,7813,2023-02-14
tt0120102,6,23217,2023-02-14
tt0120102,7,52096,2023-02-14
tt0120102,8,36624,2023-02-14
tt0120102,9,12708,2023-02-14
tt0120102,10,9193,2023-02-14
tt0120148,1,742,2023-02-14
tt0120148,2,577,2023-02-14
tt0120148,3,1066,2023-02-14
tt0120148,4,2344,2023-02-14
tt0120148,5,5637,2023-02-14
tt0120148,6,13679,2023-02-14
tt0120148,7,21394,2023-02-14
tt0120148,8,13297,2023-02-14
tt0120148,9,5446,2023-02-14
tt0120148,10,4280,2023-02-14
tt0120157,1,1240,2023-02-14
tt0120157,2,1243,2023-02-14
tt0120157,3,2420,2023-02-14
tt0120157,4,4522,2023-02-14
tt0120157,5,9268,2023-02-14
tt0120157,6,14380,2023-02-14
tt0120157,7,12224,2023-02-14
tt0120157,8,6357,2023-02-14
tt0120157,9,2359,2023-02-14
tt0120157,10,3608,2023-02-14
tt0120176,1,404,2023-02-14
tt0120176,2,298,2023-02-14
tt0120176,3,365,2023-02-14
tt0120176,4,585,2023-02-14
tt0120176,5,1617,2023-02-14
tt0120176,6,3241,2023-02-14
tt0120176,7,6592,2023-02-14
tt0120176,8,6647,2023-02-14
tt0120176,9,3172,2023-02-14
tt0120176,10,1998,2023-02-14
tt0120177,1,3776,2023-02-14
tt0120177,2,3521,2023-02-14
tt0120177,3,5516,2023-02-14
tt0120177,4,8686,2023-02-14
tt0120177,5,13771,2023-02-14
tt0120177,6,14093,2023-02-14
tt0120177,7,9530,2023-02-14
tt0120177,8,4440,2023-02-14
tt0120177,9,1679,2023-02-14
tt0120177,10,4458,2023-02-14
tt0120179,1,10377,2023-02-14
tt0120179,2,11038,2023-02-14
tt0120179,3,14692,2023-02-14
tt0120179,4,16543,2023-02-14
tt0120179,5,13565,2023-02-14
tt0120179,6,8046,2023-02-14
tt0120179,7,3931,2023-02-14
tt0120179,8,1755,2023-02-14
tt0120179,9,745,2023-02-14
tt0120179,10,1928,2023-02-14
tt0120184,1,2043,2023-02-14
tt0120184,2,2089,2023-02-14
tt0120184,3,4321,2023-02-14
tt0120184,4,8394,2023-02-14
tt0120184,5,17119,2023-02-14
tt0120184,6,29031,2023-02-14
tt0120184,7,24657,2023-02-14
tt0120184,8,12092,2023-02-14
tt0120184,9,4001,2023-02-14
tt0120184,10,4461,2023-02-14
tt0120185,1,9693,2023-02-14
tt0120185,2,4833,2023-02-14
tt0120185,3,4196,2023-02-14
tt0120185,4,3287,2023-02-14
tt0120185,5,3252,2023-02-14
tt0120185,6,2395,2023-02-14
tt0120185,7,1904,2023-02-14
tt0120185,8,1298,2023-02-14
tt0120185,9,731,2023-02-14
tt0120185,10,4848,2023-02-14
tt0120188,1,1918,2023-02-14
tt0120188,2,1104,2023-02-14
tt0120188,3,2001,2023-02-14
tt0120188,4,3863,2023-02-14
tt0120188,5,10218,2023-02-14
tt0120188,6,27507,2023-02-14
tt0120188,7,57176,2023-02-14
tt0120188,8,43374,2023-02-14
tt0120188,9,16158,2023-02-14
tt0120188,10,11178,2023-02-14
tt0120201,1,4772,2023-02-14
tt0120201,2,3250,2023-02-14
tt0120201,3,4650,2023-02-14
tt0120201,4,7861,2023-02-14
tt0120201,5,16388,2023-02-14
tt0120201,6,37936,2023-02-14
tt0120201,7,81347,2023-02-14
tt0120201,8,77707,2023-02-14
tt0120201,9,34733,2023-02-14
tt0120201,10,31941,2023-02-14
tt0120202,1,344,2023-02-14
tt0120202,2,251,2023-02-14
tt0120202,3,368,2023-02-14
tt0120202,4,729,2023-02-14
tt0120202,5,1776,2023-02-14
tt0120202,6,4086,2023-02-14
tt0120202,7,6277,2023-02-14
tt0120202,8,4786,2023-02-14
tt0120202,9,1805,2023-02-14
tt0120202,10,1169,2023-02-14
tt0120241,1,300,2023-02-14
tt0120241,2,170,2023-02-14
tt0120241,3,316,2023-02-14
tt0120241,4,715,2023-02-14
tt0120241,5,1863,2023-02-14
tt0120241,6,4845,2023-02-14
tt0120241,7,9132,2023-02-14
tt0120241,8,6223,2023-02-14
tt0120241,9,2496,2023-02-14
tt0120241,10,2041,2023-02-14
tt0120255,1,846,2023-02-14
tt0120255,2,364,2023-02-14
tt0120255,3,474,2023-02-14
tt0120255,4,838,2023-02-14
tt0120255,5,1944,2023-02-14
tt0120255,6,3850,2023-02-14
tt0120255,7,7100,2023-02-14
tt0120255,8,8634,2023-02-14
tt0120255,9,5866,2023-02-14
tt0120255,10,5762,2023-02-14
tt0120265,1,453,2023-02-14
tt0120265,2,248,2023-02-14
tt0120265,3,341,2023-02-14
tt0120265,4,545,2023-02-14
tt0120265,5,1186,2023-02-14
tt0120265,6,2647,2023-02-14
tt0120265,7,6511,2023-02-14
tt0120265,8,9237,2023-02-14
tt0120265,9,5684,2023-02-14
tt0120265,10,5493,2023-02-14
tt0120324,1,628,2023-02-14
tt0120324,2,398,2023-02-14
tt0120324,3,582,2023-02-14
tt0120324,4,1173,2023-02-14
tt0120324,5,2706,2023-02-14
tt0120324,6,7559,2023-02-14
tt0120324,7,19778,2023-02-14
tt0120324,8,23088,2023-02-14
tt0120324,9,10207,2023-02-14
tt0120324,10,5922,2023-02-14
tt0120338,1,26027,2023-02-14
tt0120338,2,9399,2023-02-14
tt0120338,3,13200,2023-02-14
tt0120338,4,20195,2023-02-14
tt0120338,5,42783,2023-02-14
tt0120338,6,93816,2023-02-14
tt0120338,7,221496,2023-02-14
tt0120338,8,294859,2023-02-14
tt0120338,9,195562,2023-02-14
tt0120338,10,273151,2023-02-14
tt0120347,1,1698,2023-02-14
tt0120347,2,1422,2023-02-14
tt0120347,3,2966,2023-02-14
tt0120347,4,7297,2023-02-14
tt0120347,5,21447,2023-02-14
tt0120347,6,56724,2023-02-14
tt0120347,7,64392,2023-02-14
tt0120347,8,25763,2023-02-14
tt0120347,9,7535,2023-02-14
tt0120347,10,8111,2023-02-14
tt0120363,1,4651,2023-02-14
tt0120363,2,1888,2023-02-14
tt0120363,3,2562,2023-02-14
tt0120363,4,5054,2023-02-14
tt0120363,5,14297,2023-02-14
tt0120363,6,42587,2023-02-14
tt0120363,7,128768,2023-02-14
tt0120363,8,202164,2023-02-14
tt0120363,9,100194,2023-02-14
tt0120363,10,85500,2023-02-14
tt0120382,1,4898,2023-02-14
tt0120382,2,2630,2023-02-14
tt0120382,3,4053,2023-02-14
tt0120382,4,7428,2023-02-14
tt0120382,5,18951,2023-02-14
tt0120382,6,56184,2023-02-14
tt0120382,7,187644,2023-02-14
tt0120382,8,379022,2023-02-14
tt0120382,9,263407,2023-02-14
tt0120382,10,170646,2023-02-14
tt0120399,1,1193,2023-02-14
tt0120399,2,667,2023-02-14
tt0120399,3,1104,2023-02-14
tt0120399,4,1996,2023-02-14
tt0120399,5,4423,2023-02-14
tt0120399,6,9889,2023-02-14
tt0120399,7,15547,2023-02-14
tt0120399,8,10567,2023-02-14
tt0120399,9,4120,2023-02-14
tt0120399,10,3454,2023-02-14
tt0120434,1,855,2023-02-14
tt0120434,2,1105,2023-02-14
tt0120434,3,2095,2023-02-14
tt0120434,4,4128,2023-02-14
tt0120434,5,8727,2023-02-14
tt0120434,6,13267,2023-02-14
tt0120434,7,10295,2023-02-14
tt0120434,8,5150,2023-02-14
tt0120434,9,1954,2023-02-14
tt0120434,10,3386,2023-02-14
tt0120458,1,1557,2023-02-14
tt0120458,2,1710,2023-02-14
tt0120458,3,2953,2023-02-14
tt0120458,4,4618,2023-02-14
tt0120458,5,6364,2023-02-14
tt0120458,6,5461,2023-02-14
tt0120458,7,3198,2023-02-14
tt0120458,8,1404,2023-02-14
tt0120458,9,438,2023-02-14
tt0120458,10,988,2023-02-14
tt0120461,1,1909,2023-02-14
tt0120461,2,2262,2023-02-14
tt0120461,3,4432,2023-02-14
tt0120461,4,9079,2023-02-14
tt0120461,5,18577,2023-02-14
tt0120461,6,20457,2023-02-14
tt0120461,7,12237,2023-02-14
tt0120461,8,4793,2023-02-14
tt0120461,9,1607,2023-02-14
tt0120461,10,2818,2023-02-14
tt0120483,1,406,2023-02-14
tt0120483,2,329,2023-02-14
tt0120483,3,678,2023-02-14
tt0120483,4,1389,2023-02-14
tt0120483,5,3227,2023-02-14
